text,label
"أنت لا وزير أوقاف ولا أي شيء عند القارئ العربي
لماذا  لم  تتجرأ ٱيها اللقيط الملعون أن تصرح بأنك لست مسلم وتدع المسلمين بسلام?",Verbal abuse
@User.IDX ياساتر ياساتر السعودية سوت كل هذا؟ كل اللي سوته السعودية انها دعست على رقبتك ياكلب ايران انت وناقل نباحك ,Verbal abuse
علي صالح لا يحركه الا الحقد بعد أن لفظه شعبه .. أما الحوثي فقد انتعلته ايران ولم  يعد له خيار أن توجهه أو تتجه به .. لذلك وجب التطهير ودعا لإغاثة اليمن داع النفير,not offensive
هاد جوج علاش باقيين مسدوش ليهم القنوات ديالهم ،الزبل,Verbal abuse
سلاام لبنات انا جيت او(أم سلمى) جبتليكوم الجديد 👏🏻👏🏻👏🏻 نتي اه نتي لي كتقراي فهاد المنشور ديالي 🌹🌹 غير كالسا فدار او مكين ما يدار او الملل انا جبتليك الحل 😍😍 شريكة انابيلا جات او جابت الخير و الرباح تخدمي غير من دارك او وسط وليداتك 🤩🤩'🤩 او تربحي مدخول شهري شريكة انابيلا هي شريكة مغربية جابت منتوجات طبيعية١٠٠ % او ربح 30% 👏🏻👏🏻👏🏻 او نزييييدك الكدوات ديال الكوزينة اه اختي اوا اش كتسناي تسجلي معانا لي مهتمة دوز عندي الخاص الف مرحباا 😘😘😘😘😘😘https://chat.whatsapp.com/K5iKOy3HgZm4CRrvEYPh55,not offensive
ربي يزيد يهلكو بجاه بركة رمضان و العواشر,Verbal abuse
لاحول ولا قوة الا بالله الله ياخد فيهم الحق بغيتلو لإعدام وهاديك سامة ديال مرتو بغيتلها المؤبد,Verbal abuse
ليلي بنت الشعب ههههههههه بنتكم بوحدكم,not offensive
راه مزال كنتسناو في الاعدام  ابغينا الاعدام وفين العدالة,not offensive
شفنا القناة ديالك، وفي نظرك داكشي لي دايرة مكيتساهلش العصا، وسيري تحشمي نتي وديك شوف تيفي,Verbal abuse
عجيب غريب ان هذا مازال عاش كل هاي السنين. هاي لو واحد من جماعه حزب الدعوه وقع بيد صدام كان ذوبه بالاسيد خلال دقائق من القاء القبض عليه. بس شنسوي اذا هاي الحكومه راخيه مو كيف ماكان,not offensive
بوتين مخلص مع أصدقائه كاخلاص ابليس لاصدقاءه,not offensive
اسألوا سادسكم اسألوا أميركم مسيلمة الكداب.الدي هدر ونهب وسرق  وووو كل تروات البلاد وترك الشعب الحقير الغبي يردد كلمة الدل عاش  الخبيت .قال صل الله عليه وسلم ( اقتلوا من لاغيرة له) فألويل لكل مسلم لا غيرة له.أي دين وأي  إيمان بلا غيرة .قبحك الله يا مسيلمة السادس الخبيت,Verbal abuse
"واش من نيتك انا مزوجه و كنسافر بشهوره وعمر راجلي طلب مني هاد طلب وديما كيوصيني منديرش تصاور معرية فتليفون راه كيكون مراقب او يتسرق وعمرني تصورت معاه تصاور خايبين فين زواج من هادشي سمحيلي انا بانليا فحال لي كيهدر مع بنت زنقه وكيطلب ليها تصاور و يتغزل كيف بغا 
نتي بعتي راسك رخيصة وهو طلع ولد لحرام مقطر وهادي ديرليك راس باش تكبر بنتك وتشوف هاد فضايح غتعقدوها",not offensive
"الا دمرت وهزمت صدام ومن خلفه, ثم اخيرا علقته على حبل المشنقه.",Verbal abuse
لابزاف صحافة ذيال زبل وهاد لوبية قال ليكم ماتعرفوش أش هاد لمستوى هادا,Verbal abuse
ههههه شوف تيفي تفرشتووو علاش مسحتو الفيديو اللول لي فيه التصاور فاش كانت كاتكمي وكاتشيش وحاطا التصاور وخبيتو حتا الكيلوط لي لابس المحامي حيت نفس الكيلوط لي لابس فالتصاور كامليين ههههه قريتو التعاليق ومسحتو الفيديو وبدلتوه بهادا باش تبينوها بريئة وليتو كاتخبيو الحقيقة حيت نتوما دبا داخلين فهاد القضية هههه ديرو لايك باش يقراو تعليقي ويعرفو بلي شفنا الفيديو لي مسحو تفوووو تريكة المفسدين,Verbal abuse
ترى هل السر في الاهتمام بهذا الرجل من قبل الجزيرة وتسويقه هو انه ينفذ اجندات تصب في مصلحة دول الخليج والصهاينة !!!,not offensive
لا حولة ولاقوة الا بالله نحن نحن قوم نشخص المرض ولا نشخص سبب المرض,not offensive
@User.IDX هذول مصادر الجزيره الرقاصه توكل 💃وناصر الدويله الجبان ولاخواني المرزوقي والمطبل عبدالخالق امحق مصادر😂😂😂 ,Verbal abuse
فين كنتو مني كانت 1990  كان عليكن ديرو هد شي في 1990   باش تبانو كينبن دابا   هد شي غير خرا فخراوي,Verbal abuse
وسيري الله يمسخك تفو,Verbal abuse
اغلب الأمراء لا يعرفون ماذا يقولون، ولا يعرفون شيئ عن دينهم، زنادقه وطراطير تربوا في ملاهي ومراقص أوروبا.,Racism
"سيري الله اسهل عليك راكي اصبحت ساحة و اداة لتصفية الحسابات سيري راكي شوهتي رأسك و عائلتك اصبحت متل خشبة لعرض المسرحيات بسنيورهات المصالح 
لقد دخلت إلى المحكمة ولا اضن انك لم تلاحضي وأنت في المدخل . الأمة وهي منشورة وكأنك في سوق أسبوعي واياك ان تحسبيهم من مناصريك او منتقديك بل نفس حالتك او ابشع لكن يسلمون امرهم لله والقضاء مهما تكن النتيجة فهناك عدالة السماء . ولم يقدموا على ما اقدمت عليه فما تقدمين عليه من خرجات وتصريحات ستندمين  عليه في اخر المطاف وحتى لو كنت لا تابهين لدلك فاتقي الله في تلك الطفلة  البريئة وهي من دفعتني للتعاطف واجابتك لأنها ضحيتك انت وحبك الباطل المبني أساسا على الباطل . بالله عليك اين الكرامة يوم افتض بكارتك ان كان هو من فعلها وهل هده خطبة وهل اهلك الدين وافقوا بالعيش في شقة يتردد عليك فيها بدون عقد بدعوى انهم ستروك كما جاء على لسان والدتك التي وافقت من أجل التستر من مادا  بالله عليك ونحن في 2020 ولا تزال متيلاتك ينهجن هدا الأسلوب ونحن للأسف أصبحنا عبرة للاوطان بمتل هده الحالات . ",not offensive
هؤلاء منافقون يا عزيزي,Verbal abuse
بل داعش هو صنيعة السعودية وكهنتها وكل دول الخليج التي دعمت القاعدة والمتطرفين بمليارات البترودولارات,religion_off
@User.IDX ماذا تفعل أو ترد على رجل دخل بيتك وهو دخيل غير مرغوب فيه وأصبح يتكلم بكل وقاحة بهدف بث الفرقة والشتات بين فئات البيت أو المجتمع الواحد ما هذا الخبل وهذا الاستهتار هذا تمادي ويجب أن يطرد ولو كان عنده قوة او مال ,not offensive
