  انت يا وسخة عم تحكي؟ بخري تمك قبل ما تجيبي سيرة رئيس الجمهورية على لسانك يا وسخة روحي انضبي احسنلك,misogyny
  مهزبة ياللي مهزبتك كلينتون في ايميلاتها مصح وجهك,misogyny
  اصمتي يا عاهرة المال,misogyny
  انوا مش وقتها دايما الوضع حساس و مش وقتها,none
  ام نص لسان ، ابكي بترتاحي,misogyny
  توكل كرمان منحرفه بايعه شرفها في شوارع تركيا,misogyny
  وكمان شاعرة حفظك الله يا حفيدة الملكة بلقيس,none
  يقبرني ربك يا ديما اخبارك الدسمة دايمآ منحبك,none
  قال لن يسقط العهد مش الحكومة ,misogyny
  عما شو كذابي,misogyny
  وانتي مالك خليك في بلدك فيها مايكفي,none
  مشكلتك انو ما حدا معبرك شقفة وحدة مأجورة من بيدفعلك اكتر,misogyny
يا جدعان هنقول ونعيد النسوان مكانها المطبخ وبس اغنيها 🤦‍♂️,misogyny
    رايقة لا تعتلي هم مهم انت ما تضلي مقهورة�,none
      نعم لبنان يثور وهم يحاولون تحريف الثوار عن الفاسدين والسعودية هي رأس الفجور… :///,none
  هههههههه اول و اخر  ألا اذا فاجئنا بري بوكرى����  ,none
  أنت أنسانة تافهة,misogyny
    كمان اخرس يا كلب �,none
  الخيانه والدمار بدمك يا توكل النجاسه تاباى ان تفارق اهله كرمانو,misogyny
  ديما يا هبلة انت عارفي شو عم بتقولي؟ضريك الهبل,misogyny
  نحنا منعتذر منك ومن كل واحد متلك لإنو السيد لما حكي كان عم يتوجه ليللي بيفهموا وراح عن بالو إنو في متلك بهايم لا فهم ولا شحار,misogyny
        لازم يتحاسب يللي حكموا من  جنبلاط بري السنيورة ميقاتي وتوابعهم :///,none
  لا تخافي وجهك مو حق جاكوزي ولا سونا ,none
  تخسين وسوف تعضين أصابعك ندما، مكانك سوف يكون في دبر التاريخ,misogyny
  لماذا تستمري في تدمير اليمن وجهك يصهر ومحاسنك تضهر أين غيرة زوجك,misogyny
  سديلنا بوزك يرضى عليكي :///,misogyny
    لو سمحتي شو المصدر لانو طلع شب على الجديد ونفا هيدا الكلام ,none
  انشاء يقبر قلبك و روحك كمان,misogyny
  اي وبعدان سدي نيعك,misogyny
    ربي معكم وربي وفقكم وينصركم,none
  ست ديما ليش ما عم تنقلو ، شي غريب ، حتى  و الجديد ، حاسس في شي مريب ���,none
  حمارة بنت ستين كلب حابب اشتمك اكتر بس اخلاقي ما بتسمحلي لانك بتموتي بالشتيمة مش هيك؟,misogyny
  ما في شي بدو فتح الا راسك,misogyny
  تفه ع شرفك يا ديما,misogyny
  في مجال تسدي بوزك أنسة ديبة,misogyny
  اخرسي يا نوبلية السلام اخرس الله لسانك ونقطينا بسكاتك وخلي النفاق لوقت آخر قد تحتاجيه اكثر تفوووووه على كل خائن ومرتزق وعميل 🤑,misogyny
  احباب الله اه يأولاد الكلب مع كل الارف ده ولسه مفيش فايده فعلأ ديل الكلب روحى اعملي هناك جهاد نكاح يابنت المنكوحه تفووووووووه,misogyny
  عمى بقلبك شو كذابة منافقة,misogyny
  العمى السمارت فون اللي ب إيدك اذكى منك,misogyny
 مستخدم    لطالما دافعت عن هذه القناة في بيئتي اما اليوم بعدما انكشف القناع بالشكل الكامل وخاصة عندما رايت كمية ال…,none
  انشالله بيقبرك على قلبك قاعد كلن بهل وقت قاعدين عم يسمعو غصب عنك�طقي وفرقعي :///,misogyny
  بتستهلي صباط نمرة على راسك يسلم يمينك على ضربتك لنوال بري,misogyny
  ديما الكذابة واطية وحتبقى واطية,misogyny
  خسئتي ايتها الشمطاء  قبح الله وجهك وفكرك ، والله ماتساوين غرزة في نعل ابن باز رحمه الله,misogyny
    له يا واطية له يا شرشوحة,misogyny
  ملعوووونه طول عمرك يا بنت كرمان,misogyny
  شو انك غبية و بلا عقل و فتانة و هبيلة,misogyny
  حاسبي حالك بين البشر يا جلجوءه,misogyny
  الك شعبية كبير ومحبة من اهل طرابلس والشمال�� قيمتك كبيرة  بس بليز لا تتدخلي بدين خلينا اصحاب❤��,none
  ياعمي روحي فرشي اسنانك المقرفة وانطططططططططمي 🤢🤢🤢,misogyny
  لك انت ما عندك شرف,misogyny
  اولها ولن تكن اخرها ثورة حتى تسقط كل الطغاة,none
  يا مشحرة الله يعينك,misogyny
  ديما كيف ما بتبرميها كلو بدو يصب في مصلحت السيد حسن ، ومتل ما قال هلا حزب الله الطرف الاقوى مش فقط بلسلا… :///,none
  اتشطري علي اللي خرجوكي من البلد بالبيجامه وفاكره والا نسيتي,none
  حصل حصل حصل حصل حصللللللللل الستات فكرة والفكرة لازم تموت,misogyny
  مرة حكيتي انو تعرضتي للتنمر لانك كنتي مسلمة بمدرسة مسيحية بالاشرفية ف شكلك يا ديما بعدك معقدة من الصغر… :///,misogyny
  لعنة الله عليك ياوش البقره خربتي اليمن وهربتي والان عاوزه تخربي مصر ياخونجيه خبيثه,misogyny
  وفقك الله فنحن نفتخر بك كا يمنيه رغم الخلاف السياسي لكن الخلاف السياسي لايجعلنا ان نتبرا منك فانت يمنيه,none
  نزلي يطعموكي اتلة ��✌️,misogyny
    ليه ما بتحكي عن الزعرنات اللي صارت مبارح؟ منحازة ومنك موضوعية واعلامية فاشلة,misogyny
 مستخدم      الصحفية التي تنقل الخبر الصحيح وليست التي تعطي رأيها بالسياسة انها تنتقد من حرر لها بلدتها…,none
  الله ينصر اللبنانية وشعب لبنان يارب,none
  وانت ليه زعلانة السيد نصرالله ثقتنا,none
    يا ديمة وين الخوذة���,none
  بشعة بالوجه وبشهة بالكلام حتى جورج ميقبل فيك,misogyny
  حاسيك صرتي شريكة النص بال  بطلتي مزيعة تبكي الطيور,none
       والله العضيم الحريم فهزمان يبغالهم حرق لانهم فتنه لكل شي موتو الله ياخذكم غير امي ☠ ,misogyny
  لعنة الله عليك وعلا شكلك يا ق,misogyny
  ديما كلنا بنحبك تحية من دبي,none
"  اصعب شي انك تحسي حالك بتفهمي وانت ما خصك بالفهم ""الغبية الشمطاء""",misogyny
  شرفنا يا دمدوم,none
  سود الله وجهك ، فوق ماهو أسود وكالح ,misogyny
  خنزيرة مريضة خربتي بلدك تولعي بجاز وسخ لاكن تجيبي اسم بلادي وقائد الامه كلها رئيسى علي لسانك القذر نقطعهولك ياشرموطة,misogyny
  راحت عليك انتي وهلري كلنتون والخراب الي خلفتوه الله لايوفقك,misogyny
  مخابرات الجيش يا صحافية ولو ما شايف الجاكيت يلي لابسها و اي الصورة من داخل السراي خففو كذب و فتن يا فيلق الخياط,none
  هيدي معناتها انو اليوم خطابو موجه لكل اللبنانية مش بس لجمهورويعني إلها أبعاد كتيرة وإن اللبيب من الإشارة يفهم �,none
  ان شاء الله تزوريها وانشاء الله متطلعيش منها يارب ويكون قبرك فيها انتي والي زيك,misogyny
      الفيديو صحيح، وكتير غلط اللي انعمل، ديما ما صدقت شافت شي وصارت متل النور ع الكبة,none
    هذا رأيك واحترمي آراء الاخرين هذا رئيس البلاد وكفه نظيف مش متل الخياط,none
  يا حماره مطرح ما ماشيبن من تقريبا شهر ونص كان عنا عرض على الخفيف هونيك � يا حماره لا انت ولا لاكبر منك بيقدر يلغينا ,misogyny
  غريبة انك بتتكلمي عن اقدم جيوش الارض الي طردك طردت الكلاب  ياخاينة دولتك اصلا ملهاش جيش ,misogyny
   الغبية الكذابة الحمارة تفو عليك,misogyny
  صرت تعرفي تحكي يا عاهرة,misogyny
      طبعا ايقونة و وردة رمز و حلاوة الثورة و نحنا بنحبا لانسانيتا و وطنيتا و اهم شي اخلاقا,none
