text,label
من قبايح التطور ان البنت القاصر اخذت مساحه اكبر وحريه التصرف والاختيار,not racism
اولاد الكلاب اكبر حساب خزان للتراث الجزاءري منازع اغلقوه المغاربه دليل كافي ان الجزاءر حق باغلاق حساب سياسي المغاربه يعملون بشتي الطرق بتر اي مساعي جزاءريه لتحسين وتحسين صوره الجزاءر يجب ايصال الحقاءق بالادله مايضربهم مقتل اعلنو حرب علينا يجب الرد هاذو الكلاب,Racism
يستطيع المدعو الله تعالى ان لا يكون ماديا,not racism
يعني انتي وهل اهبل اكتشفتي البارود ليش ؟ وين جيش بلبنان المحرر جيش لبناني هبله,not racism
المهم معاشك نازل في اخر الشهر لان اغلبيه العالم منافقه,not racism
ان ما شاء الله الله يقبرها عنجد,not racism
نشالله يا رب العالمين يقبرك هلق بكره,not racism
ان شاء ا ا الله كلنا منقبرك,not racism
ان ان شاء الله ما بسقطو زلاعيمك المسالك البوليه,not racism
مشكله ديما صادق بتفكر مثل تفكير الحشاشين انو العالم كله براس اذا فجر راسه يختفي العالم كله,not racism
وتوه ماعطينهم مليون عطاهم من الله سقم ولسه بكره بيرجعون لهم يردحون ويسبون عمر ماينعدل,not racism
الان دخلت صفحتك وعرفتت انك اللي مشغلهم نظام الحمارين كلاب اللي تنبح ضد السعوديه,not racism
والله ان مصر عصيه وعلي مليون زي مليون ابو تميم البغل ده,not racism
ادعي احرار مصر وشرفاءها الالتفات والالتفاف الكامل حول الدوله لانقاذ مصر وليس خيار اخر ان الانقلاب يستهدف الاحرارجميعا فهل يعي الاخوان الحقيقه فوات الاوان اني ناصح امين,not racism
اعدل الحكومات العالم السعوديه والحاقدون والحاسدون كانوا يخوضون كبر السن للخادم الحرمين الشريفين والان اتوا بابعاد تضم طيها الحقد والبغض ضد حكومه بلاد الحرمين الشريفين اللهم ايد خدام الحرمين الشريفين اللهم اللهم رد الماكرين والحاقدين مكرهم وحقدهم,not racism
هاي هاي والله شكو الهوسه ايران مصر وشكو يعني الخره اخو البول كله نكاسه,not racism
نرجو الجزيره عدم نشر اخبار الطفلين الكورتين صدعو رءسنا يوم تهديد وعيد شيء يحدث وهم يتصرفون اليوم كدول يوم براي وافعال مال مزعطه,not racism
حساب قطري قذر جدا كله كذب في حرب العرب لاغراض خبيثه,not racism
تعليقات اتباع الامام الخوميني والنصيري والسذج تثير الشفقه فتكاد كلماتهم تنطق الغيظ والحقد والحسد اذن اشبال الخلافه يغيظون كل اهل النفاق والعماله اذن فلتموتوا بغيظكم عبيد الطغاه,Racism
سنودن عباره شخص لقيط رخيص رخيص وضيع كافر كاذب نعتب لماذ فضاءيه غير مشهوره ومتابعه ملايين الناس وتدعي الموضوعيه تنشر,not racism
هييه انت الا اليوم علمت ان ايران مدعومه اليهوذ وليس الا الماسونيه اسراءليون يهوذ لبسوا لهم عباءه اسلاميه وارسلوهم باريز بدعوي انها ثوره اسلاميه واهل البيت,not racism
ايران التى اصبحت تحتل الشعوب الجبانه العرب,Racism
كطيح البقره كيكتروا الجناوه شعب منافق كنشوف شي نساء كيكتبوا عليها شي اشياء كي وكيلموها كانهم اولياء الله وكلهم شريفات عفيفات حافظات لفروجهن لا يخافون الله سير الله يغبر لكوم الشقف قالك الجمل كيشوف حدبت اخر مكيشوفش حدبتو,Racism
طظ في امريكا في الراي الامريكي عندهم تطهير عرقي وقتل السود بدون ذنب طهروا انفسكم ان تطالبوا الدول بالتطهير,Racism
اولاد كازا مكيع فوش يهضرو كلهماسلوبهم خرب عيان خصوصا اللغه العربيه والرياضيات والعياقه تشويكه والامه,Racism
ومنذمتيرفعت ايران هذا السلاح النووي بوجه امريكاااو حتيلها االقدره,not racism
اجرام اجرام ملالي ايران ايران عملاءهم الله ان الشعوب العربيه تهدا تقتص ايران عملاءها قطره قطرة دم عربيه طاهره سفكها اكبر مجرمي العالم,not racism
سابقه جلبت العار تحدث بالتاريخ العربي العربي الحديث القديم التاريخ ان يشاهد الناس حاكم عربي يظهر عاريا ولد موزه ولانعلم سنمحي الحادثه تاريخ الحكام العرب سطرو الامجاد لانلوم مصر وهذا موقف عربي حر ان يمانع وجود,not racism
ياقناه الجزيره الخنزيره احيطكم علما بان هجمات حفتر ستستمر حتي ينهي علي عناصر الاخوان علي شاكلتهم موتوا بغيظكم ياقناه الخنزيره العميله الماجوره وطبعا انتم تموتوا الرعب والحزن علي عناصر الاخوان الخرفان مرتزقه وسائل الاعلام مش انتم دا معاكم تن,not racism
زيدوها بنت محمد سعيد عويطه ولا حول قوه بالله,not racism
اتمني منكم ان يحمل القتلي الي احد البارجات الايرانيه ليدفنوا قم فارض العرب تلفظ جيف العبيد والخونه,Racism
خبيث يتحدث حقوق الانسان الا اذا اعترفت فرنسا بجراءم الحرب الجزاءر خلال 132سنه تعذيب النساء الاطفال بعدها تشدق بحقوق الانسان في زوج الصهيونيه,Racism
امحاربه القبور ازالتها لا تكفير لمن يشركون بالله تعالي يشركون الاولياء الله عظمته علاجه اهذا خطا,not racism
اذا عربت خربت اينما حل الاعراب خرب اينما حل الحراب,Racism
