id,text,Majority_Label,label
12874,والله كنعرفك  بنت داركم مايلوحك ولكن انت عرفك بغيت خربي عائلة باش تبني عائلتك يا كنت غير في العروبية ديال سيدي حجاج اشداك لشي محامي ولا معاريف ولا طوموبيلات,1.0,Racism
12875,سير ادال لمكوم ازومل العيش,1.0,Verbal abuse
12876,الزمر فالطوندونس هو باطمة تلاقيتو تواتيتو ل. را تعيشو فيه ياجيل قمش,1.0,Verbal abuse
12877,لا حولة ولا قوة إلا بالله العلي العظيم حسبي الله ونعم الوكيل والله إلى بقيتي فييا والام ديالك باينة فيها  ضالمة اما بالنسبة للأب ولد السوق,1.0,not offensive
12878,@User.IDX الجزيرة قناه فشلت في الاساءة للسعوديه فاتجهت للامارات ومصر وهي على يقين انها ستفشل كما فشلت في السعوديه .. ولكن هي مغلوبه على امرها حيث انها قناه يملى عليها ما تفعله وهذا بفضل الطاقم الاعلامي المجنس ,1.0,not offensive
12879,ياخ علا مكروب الله يعطيك الدل كتر مهوا فيك لاعنت الله عليك الى يومي لدين الله يعطيك واح الكسيدة يتشتت اللحم ديالك الميلقوش.تفوتفوتفوووووووو,1.0,Verbal abuse
12880,قناة المنار أكثر صدق حيث تحدثت عن السيطرة على كل جرود عسال الورد و أنتم تتحدثون عن سيطرة النظام أصلا عليها وهي البلدة وليست الجرود,1.0,not offensive
12881,سبحان الله فقط تعليقات الراي ولا وجود للراي الاخر يا جزيرة . كفي انحياز لامريكا واتباعها في الخليج . المدافعين عن المشروع الامريكي . اتحدى ان تنشري يا جزيرة,1.0,not offensive
12882,كل مواصفات.ومعاني الارهاب ظاهرة في شخص السيسي.ارهابي بكل(مميزات.امتيازات)الارهاب..,1.0,religion_off
12883,من يشتم عرض النبي واصحابه ويدعي بتحريف القران ليس مسلم,1.0,religion_off
12884,"إللي بيقرأ العنوان من الوهلة الأولي بينصدم فكرنا إنه انقلاب ...! وإنه مخلوع جديد إانضم لباقي ألمخاليع ...فطلعلنا عفريت الاصلاحات بطلاسم وأحاجِيّ  ""حمروش"" التي تحتاج لمن يفك رموزها...!",1.0,not offensive
12885,منين ابنتي بوكوصة نتي اكبر كوووووفرة,1.0,Misogyny
12886,تفو على بنادم ممتقبلش راسو عزيز عليك دير المكياج دير كوافور وصايب لعريسات الزمر,1.0,Verbal abuse
12887,زعمة ادة ما كوزتي شني غادية تخسر  وستري راسك ادة بغيتي الناس توقف معك  وداك الراجل عندك مسكين باينة فيه مبعبع الله ينعل شيطان,1.0,Verbal abuse
12888,إن شاء الله سوف نطهر أرضنا من دنس الشيعة و نغزو إيران نفسها و نعيدها إلى حضن أمتها الإسلامية.,1.0,religion_off
12889,اللعب بالمصطلحات القرآنية وافراغها من اي معنى لها. عن اي بيعة تتحدثون؟ يعنى لو رفض الناس بيعة هؤلاء فاهم سوف يتنازلون عن الحكم لما يختاره الناس؟,1.0,religion_off
12890,الله يعطيك لعذاب لبحالكم خلاو الإسلام مثل اللعبة من علامات الساعة الكبرى اللهم ءن هذا منكر,1.0,Verbal abuse
12891,"أنت لا وزير أوقاف ولا أي شيء عند القارئ العربي
لماذا  لم  تتجرأ ٱيها اللقيط الملعون أن تصرح بأنك لست مسلم وتدع المسلمين بسلام?",1.0,Verbal abuse
12892,@User.IDX ياساتر ياساتر السعودية سوت كل هذا؟ كل اللي سوته السعودية انها دعست على رقبتك ياكلب ايران انت وناقل نباحك ,1.0,Verbal abuse
12893,علي صالح لا يحركه الا الحقد بعد أن لفظه شعبه .. أما الحوثي فقد انتعلته ايران ولم  يعد له خيار أن توجهه أو تتجه به .. لذلك وجب التطهير ودعا لإغاثة اليمن داع النفير,1.0,not offensive
12894,هاد جوج علاش باقيين مسدوش ليهم القنوات ديالهم ،الزبل,1.0,Verbal abuse
12895,سلاام لبنات انا جيت او(أم سلمى) جبتليكوم الجديد 👏🏻👏🏻👏🏻 نتي اه نتي لي كتقراي فهاد المنشور ديالي 🌹🌹 غير كالسا فدار او مكين ما يدار او الملل انا جبتليك الحل 😍😍 شريكة انابيلا جات او جابت الخير و الرباح تخدمي غير من دارك او وسط وليداتك 🤩🤩'🤩 او تربحي مدخول شهري شريكة انابيلا هي شريكة مغربية جابت منتوجات طبيعية١٠٠ % او ربح 30% 👏🏻👏🏻👏🏻 او نزييييدك الكدوات ديال الكوزينة اه اختي اوا اش كتسناي تسجلي معانا لي مهتمة دوز عندي الخاص الف مرحباا 😘😘😘😘😘😘https://chat.whatsapp.com/K5iKOy3HgZm4CRrvEYPh55,1.0,not offensive
12896,ربي يزيد يهلكو بجاه بركة رمضان و العواشر,1.0,Verbal abuse
12897,لاحول ولا قوة الا بالله الله ياخد فيهم الحق بغيتلو لإعدام وهاديك سامة ديال مرتو بغيتلها المؤبد,1.0,Verbal abuse
12898,ليلي بنت الشعب ههههههههه بنتكم بوحدكم,1.0,not offensive
12899,راه مزال كنتسناو في الاعدام  ابغينا الاعدام وفين العدالة,1.0,not offensive
12900,شفنا القناة ديالك، وفي نظرك داكشي لي دايرة مكيتساهلش العصا، وسيري تحشمي نتي وديك شوف تيفي,1.0,Verbal abuse
12901,عجيب غريب ان هذا مازال عاش كل هاي السنين. هاي لو واحد من جماعه حزب الدعوه وقع بيد صدام كان ذوبه بالاسيد خلال دقائق من القاء القبض عليه. بس شنسوي اذا هاي الحكومه راخيه مو كيف ماكان,1.0,not offensive
12902,بوتين مخلص مع أصدقائه كاخلاص ابليس لاصدقاءه,1.0,not offensive
12904,"واش من نيتك انا مزوجه و كنسافر بشهوره وعمر راجلي طلب مني هاد طلب وديما كيوصيني منديرش تصاور معرية فتليفون راه كيكون مراقب او يتسرق وعمرني تصورت معاه تصاور خايبين فين زواج من هادشي سمحيلي انا بانليا فحال لي كيهدر مع بنت زنقه وكيطلب ليها تصاور و يتغزل كيف بغا 
نتي بعتي راسك رخيصة وهو طلع ولد لحرام مقطر وهادي ديرليك راس باش تكبر بنتك وتشوف هاد فضايح غتعقدوها",1.0,not offensive
12905,"الا دمرت وهزمت صدام ومن خلفه, ثم اخيرا علقته على حبل المشنقه.",1.0,Verbal abuse
12906,لابزاف صحافة ذيال زبل وهاد لوبية قال ليكم ماتعرفوش أش هاد لمستوى هادا,1.0,Verbal abuse
12907,ههههه شوف تيفي تفرشتووو علاش مسحتو الفيديو اللول لي فيه التصاور فاش كانت كاتكمي وكاتشيش وحاطا التصاور وخبيتو حتا الكيلوط لي لابس المحامي حيت نفس الكيلوط لي لابس فالتصاور كامليين ههههه قريتو التعاليق ومسحتو الفيديو وبدلتوه بهادا باش تبينوها بريئة وليتو كاتخبيو الحقيقة حيت نتوما دبا داخلين فهاد القضية هههه ديرو لايك باش يقراو تعليقي ويعرفو بلي شفنا الفيديو لي مسحو تفوووو تريكة المفسدين,1.0,Verbal abuse
12908,ترى هل السر في الاهتمام بهذا الرجل من قبل الجزيرة وتسويقه هو انه ينفذ اجندات تصب في مصلحة دول الخليج والصهاينة !!!,1.0,not offensive
12909,لا حولة ولاقوة الا بالله نحن نحن قوم نشخص المرض ولا نشخص سبب المرض,1.0,not offensive
12910,@User.IDX هذول مصادر الجزيره الرقاصه توكل 💃وناصر الدويله الجبان ولاخواني المرزوقي والمطبل عبدالخالق امحق مصادر😂😂😂 ,1.0,Verbal abuse
12911,فين كنتو مني كانت 1990  كان عليكن ديرو هد شي في 1990   باش تبانو كينبن دابا   هد شي غير خرا فخراوي,1.0,Verbal abuse
12912,وسيري الله يمسخك تفو,1.0,Verbal abuse
12913,اغلب الأمراء لا يعرفون ماذا يقولون، ولا يعرفون شيئ عن دينهم، زنادقه وطراطير تربوا في ملاهي ومراقص أوروبا.,1.0,Racism
12914,"سيري الله اسهل عليك راكي اصبحت ساحة و اداة لتصفية الحسابات سيري راكي شوهتي رأسك و عائلتك اصبحت متل خشبة لعرض المسرحيات بسنيورهات المصالح 
لقد دخلت إلى المحكمة ولا اضن انك لم تلاحضي وأنت في المدخل . الأمة وهي منشورة وكأنك في سوق أسبوعي واياك ان تحسبيهم من مناصريك او منتقديك بل نفس حالتك او ابشع لكن يسلمون امرهم لله والقضاء مهما تكن النتيجة فهناك عدالة السماء . ولم يقدموا على ما اقدمت عليه فما تقدمين عليه من خرجات وتصريحات ستندمين  عليه في اخر المطاف وحتى لو كنت لا تابهين لدلك فاتقي الله في تلك الطفلة  البريئة وهي من دفعتني للتعاطف واجابتك لأنها ضحيتك انت وحبك الباطل المبني أساسا على الباطل . بالله عليك اين الكرامة يوم افتض بكارتك ان كان هو من فعلها وهل هده خطبة وهل اهلك الدين وافقوا بالعيش في شقة يتردد عليك فيها بدون عقد بدعوى انهم ستروك كما جاء على لسان والدتك التي وافقت من أجل التستر من مادا  بالله عليك ونحن في 2020 ولا تزال متيلاتك ينهجن هدا الأسلوب ونحن للأسف أصبحنا عبرة للاوطان بمتل هده الحالات . ",1.0,not offensive
